Region,Disease,Temperature,Humidity,Precipitation,Mobility,Socioeconomic_Status,Outbreak,Health_Advisory,Latitude,Longitude,Date
Region_7,Flu,34.0633778,86.98165086,44.58934099,0.323919827,4,0,Use mosquito nets,-28.73252329,-136.613987,20-06-2020 20:00
Region_8,Flu,21.42033703,59.96283274,84.91053057,0.232769856,4,1,Wash hands frequently,-24.53973367,-82.1617283,20-06-2020 21:00
Region_10,Dengue,26.1565563,54.62981599,14.42248614,0.269437631,4,0,Use mosquito nets,-89.40071544,-154.611445,20-06-2020 22:00
Region_1,Dengue,32.36972496,34.68112194,42.53841215,0.093607737,9,0,Wash hands frequently,62.15920495,3.609203764,20-06-2020 23:00
Region_7,Dengue,16.99040628,83.54222224,29.95362547,0.426462721,2,0,Use mosquito nets,60.35626227,-147.5883737,21-06-2020 00:00
Region_5,Flu,29.86370957,44.78605685,190.2643566,0.235283907,7,0,Avoid crowded places,29.13053562,106.4462922,21-06-2020 01:00
Region_10,Flu,29.73440932,33.83747381,38.30517711,0.448366552,3,0,Vaccination drive ongoing,71.80936647,-165.6850655,21-06-2020 02:00
Region_1,Flu,32.10571777,62.2322092,172.353942,0.792198234,4,0,Use mosquito nets,-40.8804105,-8.858366703,21-06-2020 03:00
Region_3,Dengue,24.24820238,80.75397876,22.95963825,0.448312353,1,0,Stay indoors,-50.28654949,-28.57877659,21-06-2020 04:00
Region_7,Dengue,26.22449435,54.39810334,173.9346265,0.954611871,3,0,Wash hands frequently,-77.66625593,-107.1961715,21-06-2020 05:00
Region_10,COVID-19,23.24923285,76.98404821,119.8867573,0.147836895,2,0,Wash hands frequently,16.56230627,31.26736049,21-06-2020 06:00
Region_1,Dengue,35.20420618,80.18376044,169.9411846,0.850264991,7,0,Use mosquito nets,-0.656018089,-41.00459696,21-06-2020 07:00
Region_7,COVID-19,18.265269,57.26421353,173.4697377,0.248258114,6,0,Wash hands frequently,55.87133682,-108.731948,21-06-2020 08:00
Region_5,Flu,39.07384884,65.45730396,119.2747061,0.933933451,1,1,Stay indoors,-3.368333244,117.5626069,21-06-2020 09:00
Region_1,Dengue,30.8709039,62.03473791,183.5388307,0.227147926,8,0,Avoid crowded places,-53.41748044,57.85037682,21-06-2020 10:00
Region_1,Flu,37.17266811,86.3517517,117.0896583,0.746961786,9,0,Vaccination drive ongoing,55.72744514,-175.6249738,21-06-2020 11:00
Region_1,Flu,25.65578646,73.53034111,142.5130156,0.062117901,1,1,Vaccination drive ongoing,-8.018177016,0.671285752,21-06-2020 12:00
Region_9,Flu,23.30697676,85.52056865,83.21609543,0.629813437,5,0,Wash hands frequently,82.04943971,-82.32958665,21-06-2020 13:00
Region_3,Flu,37.51814525,43.20059868,182.8135389,0.218674218,7,0,Use mosquito nets,6.204855134,149.4404148,21-06-2020 14:00
Region_5,Dengue,17.47182572,48.61421111,164.8325078,0.670172542,2,0,Wash hands frequently,-68.98699183,81.20910603,21-06-2020 15:00
Region_10,Flu,17.92768079,34.25480839,33.34262232,0.635829338,6,0,Stay indoors,63.18439994,40.1812909,21-06-2020 16:00
Region_9,COVID-19,22.48366941,59.9944774,115.27757,0.92369588,8,0,Use mosquito nets,68.1138695,-147.9405308,21-06-2020 17:00
Region_6,Dengue,38.99437454,82.43542076,179.3654658,0.626676431,8,0,Avoid crowded places,-9.822322434,155.0325293,21-06-2020 18:00
Region_9,Flu,30.82671525,49.61080183,158.6128987,0.408248812,8,1,Stay indoors,-85.32125832,-128.087552,21-06-2020 19:00
Region_8,Dengue,28.85484242,37.69692642,192.5105561,0.193567805,6,1,Avoid crowded places,-84.64977543,-17.73120943,21-06-2020 20:00
Region_8,COVID-19,32.63390841,34.1067753,46.26033739,0.657451009,6,0,Use mosquito nets,-26.79313442,65.1749656,21-06-2020 21:00
Region_1,Flu,25.4368639,56.85001635,73.49192663,0.116366604,3,1,Avoid crowded places,38.92179961,-1.883155593,21-06-2020 22:00
Region_9,COVID-19,33.95183754,39.84130468,101.4383776,0.828516827,2,0,Stay indoors,-30.41067342,137.6892129,21-06-2020 23:00
Region_6,Flu,24.83076745,50.76624173,46.53383401,0.247334547,5,0,Stay indoors,-88.60861391,120.7228544,22-06-2020 00:00
Region_9,COVID-19,35.65907962,79.19878848,78.80905104,0.524158898,9,0,Wash hands frequently,62.74278528,-131.2675741,22-06-2020 01:00
Region_3,Flu,21.68237705,53.04284297,107.5078409,0.595947304,4,0,Use mosquito nets,84.37183768,42.34905367,22-06-2020 02:00
Region_3,Dengue,21.93866648,66.5922551,38.2678406,0.36248999,5,0,Vaccination drive ongoing,-27.65349808,-161.2068659,22-06-2020 03:00
Region_6,Flu,28.05958264,60.12960335,51.33756374,0.663873778,6,0,Vaccination drive ongoing,-76.84654992,79.4079022,22-06-2020 04:00
Region_9,Dengue,25.76902896,73.11199758,24.96849996,0.250216959,6,0,Avoid crowded places,-37.54589058,84.9675313,22-06-2020 05:00
Region_7,Flu,31.20289611,39.36989754,142.676282,0.034624574,4,1,Vaccination drive ongoing,53.82103962,-55.98318613,22-06-2020 06:00
Region_3,Flu,24.10726887,85.22646219,72.31038531,0.959267736,4,0,Vaccination drive ongoing,7.606549346,103.1737743,22-06-2020 07:00
Region_3,COVID-19,20.76376623,68.61796785,44.05323064,0.320045831,8,0,Stay indoors,-20.88258491,54.97288233,22-06-2020 08:00
Region_2,COVID-19,26.74521407,46.25722389,101.4648298,0.713462235,5,0,Stay indoors,-29.83915793,1.458262144,22-06-2020 09:00
Region_9,COVID-19,29.02391249,37.39522249,13.64986114,0.507533607,5,0,Stay indoors,-69.22891414,-16.1018805,22-06-2020 10:00
Region_3,Flu,18.56500135,38.98353385,184.6813213,0.668998677,9,1,Vaccination drive ongoing,-28.88752354,-140.7094182,22-06-2020 11:00
Region_5,Flu,28.91796564,76.95977561,58.89350423,0.110936523,4,1,Avoid crowded places,-5.380481465,11.19743255,22-06-2020 12:00
Region_9,Flu,22.98141763,65.2866032,177.2928696,0.518847875,7,1,Use mosquito nets,31.16539185,-123.8040173,22-06-2020 13:00
Region_8,Dengue,24.81129712,52.84549744,99.52401306,0.392219554,5,1,Wash hands frequently,-42.82589616,56.17096656,22-06-2020 14:00
Region_2,Dengue,21.98295323,49.97405077,170.0300995,0.451849567,9,0,Avoid crowded places,71.52819858,34.09702785,22-06-2020 15:00
Region_3,Flu,38.28525819,81.34548026,49.41288816,0.966208333,8,0,Stay indoors,-2.736048535,-75.40888068,22-06-2020 16:00
Region_2,COVID-19,32.08340703,82.48575143,35.05412045,0.136288905,8,0,Avoid crowded places,-17.07097317,-91.08033132,22-06-2020 17:00
Region_8,COVID-19,21.56150779,64.87572231,169.8823606,0.754700176,3,1,Use mosquito nets,16.91167378,-8.617503053,22-06-2020 18:00
Region_6,COVID-19,31.12578336,61.47264394,42.58477647,0.330342794,9,0,Stay indoors,-59.82772564,4.495649061,22-06-2020 19:00
Region_6,Flu,36.21431024,78.98688252,149.2390699,0.290357988,8,0,Use mosquito nets,-70.8146269,107.2531138,22-06-2020 20:00
Region_9,COVID-19,25.04075521,74.96011079,68.91675893,0.270777396,3,0,Wash hands frequently,-27.62273324,-70.57511998,22-06-2020 21:00
Region_8,Flu,35.74893773,54.019511,149.6387453,0.348781553,1,0,Avoid crowded places,-82.8119895,-34.7678513,22-06-2020 22:00
Region_4,Dengue,18.86037361,34.96432109,181.5292532,0.35711706,5,0,Wash hands frequently,-22.03502385,-56.41367765,22-06-2020 23:00
Region_4,COVID-19,35.56953412,76.11000644,196.3276863,0.270747005,4,1,Vaccination drive ongoing,30.86734635,-38.1179506,23-06-2020 00:00
Region_9,Dengue,28.50735607,40.12206174,71.96189545,0.667493148,8,0,Avoid crowded places,56.18201474,24.15486288,23-06-2020 01:00
Region_1,COVID-19,20.5743622,30.98261439,73.50516693,0.047721984,6,1,Vaccination drive ongoing,14.35735959,20.68960458,23-06-2020 02:00
Region_2,Flu,25.17853461,80.59816051,196.2775474,0.332293806,5,1,Use mosquito nets,34.43924828,-49.91675945,23-06-2020 03:00
Region_2,Flu,39.69982481,64.69523072,172.3056261,0.280205607,9,1,Vaccination drive ongoing,59.96336165,36.8767023,23-06-2020 04:00
Region_6,Flu,34.58890042,83.49996213,9.018394382,0.751418021,6,1,Use mosquito nets,49.16341768,41.77608562,23-06-2020 05:00
Region_4,Flu,29.37715903,59.07528499,114.6899972,0.146498544,3,0,Wash hands frequently,-32.40325524,9.683219428,23-06-2020 06:00
Region_10,COVID-19,17.8790978,85.58886604,36.24895431,0.940687142,6,1,Stay indoors,13.21608227,-17.14978537,23-06-2020 07:00
Region_3,Dengue,25.44528957,51.23830488,198.8025072,0.170518612,4,0,Wash hands frequently,-42.32643215,-151.9428185,23-06-2020 08:00
Region_3,Flu,21.57628785,73.47132014,27.78460247,0.370027364,5,1,Vaccination drive ongoing,13.74008101,14.85649711,23-06-2020 09:00
Region_3,COVID-19,16.77502699,48.05919056,111.8695225,0.199700193,6,0,Use mosquito nets,-13.31975229,76.57199658,23-06-2020 10:00
Region_6,Dengue,28.55510972,30.06981986,133.039674,0.286697943,9,0,Vaccination drive ongoing,-22.8961473,-102.4822279,23-06-2020 11:00
Region_8,Flu,37.2296425,52.78467207,187.4129309,0.761024701,3,0,Stay indoors,-56.95849006,100.0206598,23-06-2020 12:00
Region_7,Dengue,31.8899967,74.26593079,169.4516623,0.476404719,1,0,Avoid crowded places,11.11554813,31.11490273,23-06-2020 13:00
Region_4,Flu,21.2420097,39.00145077,49.15095427,0.162575717,2,1,Avoid crowded places,41.27687662,-94.49245495,23-06-2020 14:00
Region_4,Dengue,29.33961517,60.28812199,114.5247903,0.046634879,8,1,Avoid crowded places,12.83034677,-121.3375419,23-06-2020 15:00
Region_10,Dengue,38.58085708,42.73928909,190.7147916,0.22991622,4,0,Vaccination drive ongoing,-77.53919972,-91.65547753,23-06-2020 16:00
Region_2,Flu,33.07287632,34.47744729,147.1433694,0.945602779,7,0,Avoid crowded places,76.37885335,93.27099527,23-06-2020 17:00
Region_1,COVID-19,32.23684749,67.04711892,137.6672697,0.845316748,2,1,Use mosquito nets,-89.01161108,-89.81572521,23-06-2020 18:00
Region_9,Dengue,39.20395416,87.11805734,150.9802159,0.440173716,8,0,Stay indoors,69.31042446,65.9605387,23-06-2020 19:00
Region_2,Flu,34.97183278,48.64225312,64.5012378,0.481995222,9,1,Wash hands frequently,47.89319876,16.49394862,23-06-2020 20:00
Region_8,Dengue,18.41558858,64.83874802,145.8504539,0.899366139,7,0,Use mosquito nets,-72.61968887,16.86440131,23-06-2020 21:00
Region_9,Dengue,23.69087717,87.21620207,46.57095029,0.591345382,1,0,Stay indoors,-47.41841127,126.9357558,23-06-2020 22:00
Region_4,COVID-19,39.12851752,69.029001,85.62055418,0.880767065,2,1,Wash hands frequently,-27.18590588,134.9017637,23-06-2020 23:00
Region_8,Dengue,27.24263485,70.38679814,177.9857634,0.491839104,9,0,Avoid crowded places,73.85416364,13.28722222,24-06-2020 00:00
Region_9,Dengue,17.79093613,40.73571069,3.794229298,0.200097619,7,0,Wash hands frequently,86.38671844,-156.4953942,24-06-2020 01:00
Region_10,Flu,26.46512199,59.55658073,82.86373005,0.72592698,3,1,Vaccination drive ongoing,-74.30971182,-121.9735308,24-06-2020 02:00
Region_10,Flu,32.42483085,52.02496483,53.36435335,0.52639332,5,1,Vaccination drive ongoing,-18.55221568,161.5202837,24-06-2020 03:00
Region_5,COVID-19,39.93870554,58.25741114,39.7179233,0.66843958,1,1,Avoid crowded places,-63.1292657,-131.512432,24-06-2020 04:00
Region_7,Dengue,23.09763291,78.04959459,167.7150843,0.157230917,3,0,Avoid crowded places,-39.88141912,120.7266384,24-06-2020 05:00
Region_10,Dengue,27.85217187,57.64193926,139.2997146,0.647601802,4,0,Use mosquito nets,86.59265415,14.54644998,24-06-2020 06:00
Region_4,Dengue,36.99201762,33.7710407,22.52654408,0.382257147,4,0,Use mosquito nets,87.19670018,-138.955568,24-06-2020 07:00
Region_1,COVID-19,23.88168045,84.33249967,98.8926653,0.331997753,7,0,Vaccination drive ongoing,-5.015170761,151.0213342,24-06-2020 08:00
Region_3,Dengue,17.73153891,62.68895325,93.38115437,0.671475541,5,1,Stay indoors,-57.0350279,154.1177934,24-06-2020 09:00
Region_5,Flu,38.72339688,85.46966151,28.50555881,0.592239113,9,0,Use mosquito nets,8.463346787,41.53014269,24-06-2020 10:00
Region_3,COVID-19,27.21102017,64.34127072,159.9525402,0.649107429,7,0,Stay indoors,-32.27666264,-40.01038399,24-06-2020 11:00
Region_7,Flu,27.56959277,34.17817896,73.33479429,0.965333064,2,1,Vaccination drive ongoing,77.18955122,38.69955976,24-06-2020 12:00
Region_9,Flu,30.53000362,63.17216361,152.387555,0.70119647,8,1,Use mosquito nets,57.27857532,45.99364875,24-06-2020 13:00
Region_6,COVID-19,15.08841559,64.54433595,38.41252302,0.640898962,2,0,Stay indoors,-34.40868016,43.96977357,24-06-2020 14:00
Region_10,Flu,38.27827939,42.86039276,63.01469232,0.613553042,7,0,Stay indoors,-86.70436266,84.02698961,24-06-2020 15:00
Region_1,Dengue,24.03627712,58.26174505,19.03418954,0.398714249,5,1,Use mosquito nets,89.64875442,-155.8279973,24-06-2020 16:00
Region_7,COVID-19,24.92329656,57.56649071,28.69585395,0.839191691,6,0,Avoid crowded places,33.00191739,-143.0891948,24-06-2020 17:00
Region_3,Flu,19.35273119,67.37256894,176.6366981,0.380938603,4,1,Wash hands frequently,-13.36904596,-78.19972519,24-06-2020 18:00
Region_5,Dengue,24.45379033,45.57684592,21.82252884,0.700243634,5,1,Avoid crowded places,-38.07796967,-54.11080861,24-06-2020 19:00
Region_10,Dengue,35.09858827,64.90490508,19.14624146,0.293143645,5,0,Wash hands frequently,-89.20360107,49.69097095,24-06-2020 20:00
Region_4,Flu,34.99979181,44.45712256,188.0754622,0.147756442,7,0,Stay indoors,-62.28730628,-118.1249797,24-06-2020 21:00
Region_10,Dengue,38.39492102,56.78671633,129.1806919,0.129763307,4,0,Use mosquito nets,-88.94315972,14.77053255,24-06-2020 22:00
Region_5,COVID-19,25.08073682,37.36234196,20.18319671,0.634558857,5,0,Vaccination drive ongoing,17.56519744,-113.2777705,24-06-2020 23:00
Region_5,Flu,32.71803759,32.23803287,194.3433478,0.32795493,4,0,Use mosquito nets,29.40178888,-52.02493129,25-06-2020 00:00
Region_6,Dengue,27.68093888,49.23523836,29.4200021,0.275049289,4,1,Avoid crowded places,48.02330563,156.7796561,25-06-2020 01:00
Region_10,Dengue,35.10056974,46.47430504,153.2691451,0.592059329,8,1,Wash hands frequently,-56.340116,142.4517791,25-06-2020 02:00
Region_10,Flu,32.81355023,54.41615472,6.970272328,0.025669754,5,0,Use mosquito nets,-72.72524337,163.117415,25-06-2020 03:00
Region_6,Flu,24.19757313,87.7189572,124.9083595,0.246225652,9,1,Wash hands frequently,27.08263855,32.91100588,25-06-2020 04:00
Region_8,Flu,23.41684586,61.33375769,109.3407744,0.340547285,5,0,Avoid crowded places,-0.019058572,0.468076718,25-06-2020 05:00
Region_8,Flu,21.31106158,63.19060237,41.60076209,0.708373591,8,1,Avoid crowded places,67.62346201,125.6093375,25-06-2020 06:00
Region_9,COVID-19,29.41289476,86.49606233,128.6292285,0.545001247,3,0,Use mosquito nets,5.987884247,-151.320644,25-06-2020 07:00
Region_8,Flu,39.09607129,85.26882826,123.4105986,0.855988617,7,0,Vaccination drive ongoing,-9.932180436,172.2418007,25-06-2020 08:00
Region_2,COVID-19,20.00166844,83.04671723,159.6703431,0.334506363,1,0,Vaccination drive ongoing,-2.15499513,-13.54595249,25-06-2020 09:00
Region_10,COVID-19,17.38131137,35.87968452,175.1748117,0.296440992,5,0,Wash hands frequently,50.8179093,63.28308569,25-06-2020 10:00
Region_1,Flu,17.98501605,68.05784463,102.0209881,0.033197409,2,0,Use mosquito nets,-86.70506416,82.24916974,25-06-2020 11:00
Region_10,COVID-19,34.57746691,78.48593883,98.0590387,0.951717301,8,1,Stay indoors,75.27805983,46.38234502,25-06-2020 12:00
Region_2,Flu,23.75262011,80.13448137,124.3191542,0.501492146,6,0,Avoid crowded places,38.55402765,140.9490574,25-06-2020 13:00
Region_2,Flu,20.60917069,64.67442855,145.8415178,0.502523915,5,1,Wash hands frequently,69.35215326,-76.26193612,25-06-2020 14:00
Region_3,Dengue,23.82110296,31.04973285,71.23423449,0.923436145,3,0,Avoid crowded places,82.727819,11.63094256,25-06-2020 15:00
Region_10,Flu,31.13327032,88.4227741,100.9283767,0.289918236,1,0,Wash hands frequently,-49.31933619,-25.0900813,25-06-2020 16:00
Region_7,Dengue,28.66967812,58.33180217,117.0208372,0.33210613,8,0,Use mosquito nets,14.10134277,73.48637678,25-06-2020 17:00
Region_2,COVID-19,33.58973516,53.61575372,197.6756168,0.656347694,5,1,Wash hands frequently,-2.512129309,-37.75853785,25-06-2020 18:00
Region_1,Dengue,23.47685371,53.69692282,117.5424393,0.785175955,9,0,Wash hands frequently,6.771439107,141.4296855,25-06-2020 19:00
Region_6,COVID-19,26.30071434,55.4490528,44.83731015,0.699310725,7,0,Stay indoors,-81.48794719,-3.445151147,25-06-2020 20:00
Region_9,Flu,17.54920922,44.53084309,117.5979716,0.788718283,1,1,Wash hands frequently,74.51744015,12.96291848,25-06-2020 21:00
Region_3,COVID-19,16.82646615,49.64001754,163.8999166,0.575108039,1,0,Vaccination drive ongoing,81.84315285,-2.378423575,25-06-2020 22:00
Region_6,COVID-19,26.55638107,89.12145659,171.480736,0.862823483,7,0,Wash hands frequently,33.32237611,44.14903086,25-06-2020 23:00
Region_3,Flu,22.53991519,52.09008002,160.0500909,0.55010673,7,0,Wash hands frequently,-43.51002485,3.744545576,26-06-2020 00:00
Region_1,COVID-19,30.3200143,61.60350099,177.6418831,0.229340627,9,0,Use mosquito nets,51.69715694,157.4705155,26-06-2020 01:00
Region_5,Flu,16.07505414,80.89765596,66.95326838,0.541701106,2,0,Wash hands frequently,41.55236704,-132.7959331,26-06-2020 02:00
Region_10,Dengue,18.04415944,61.64566867,101.5141242,0.712944685,7,1,Stay indoors,13.42625349,-175.1661544,26-06-2020 03:00
Region_4,Flu,36.62977028,49.4672053,155.9182192,0.653575339,2,1,Use mosquito nets,-59.35689061,7.843079116,26-06-2020 04:00
Region_7,Flu,29.15779054,61.42505862,52.88999015,0.243016763,2,0,Avoid crowded places,-53.78779761,95.26709303,26-06-2020 05:00
Region_6,COVID-19,32.80136334,36.84517863,74.31628757,0.041078228,5,0,Vaccination drive ongoing,16.09288827,53.35048049,26-06-2020 06:00
Region_10,Dengue,36.04930297,37.80041731,166.2311309,0.25248076,9,0,Vaccination drive ongoing,-66.81153701,166.5842945,26-06-2020 07:00
Region_7,Flu,26.59585857,71.64645193,154.0171299,0.984042071,9,0,Avoid crowded places,40.30733628,-114.3802762,26-06-2020 08:00
Region_5,Dengue,34.0265096,85.04763944,194.2399136,0.18446624,1,0,Wash hands frequently,-51.73198503,69.83372416,26-06-2020 09:00
Region_4,Dengue,28.11463948,73.54068801,199.1948117,0.464371758,7,0,Stay indoors,73.88636623,113.7124266,26-06-2020 10:00
Region_7,COVID-19,20.56871926,34.47679444,48.14890939,0.638345799,3,0,Stay indoors,71.950524,148.3430251,26-06-2020 11:00
Region_7,Flu,23.44140422,54.17373666,180.0899972,0.879473185,1,0,Stay indoors,-37.15130467,10.27852592,26-06-2020 12:00
Region_6,COVID-19,27.25876103,30.1532153,18.90310027,0.760258638,2,1,Stay indoors,-74.99036772,-49.28170746,26-06-2020 13:00
Region_8,Flu,22.9221388,60.6724046,141.9600418,0.908953106,6,1,Wash hands frequently,20.05484476,163.9300438,26-06-2020 14:00
Region_4,Dengue,23.38819228,41.59226909,44.01987754,0.604383694,2,0,Avoid crowded places,-9.285394688,104.9296042,26-06-2020 15:00
Region_10,Flu,23.43482078,82.08879892,60.06223138,0.865318808,2,1,Avoid crowded places,-64.13239829,-10.49618346,26-06-2020 16:00
Region_5,Flu,18.07099947,36.26010317,189.2642355,0.263842997,4,0,Vaccination drive ongoing,5.666665221,54.41978121,26-06-2020 17:00
Region_4,Dengue,17.11606518,30.08600392,52.63024735,0.430564842,3,0,Avoid crowded places,88.69036372,-79.71232298,26-06-2020 18:00
Region_1,Dengue,16.16240099,57.06876259,134.6355738,0.843772474,8,1,Stay indoors,-77.58307527,41.34307462,26-06-2020 19:00
Region_8,Flu,17.77390653,39.32599824,35.62570157,0.325563668,8,1,Wash hands frequently,-42.49883056,14.41069361,26-06-2020 20:00
Region_1,COVID-19,23.5926773,74.27918294,18.67799551,0.871222144,6,0,Use mosquito nets,6.950571306,-165.8788834,26-06-2020 21:00
Region_5,Flu,29.84679514,85.19608391,67.86340507,0.363115068,4,0,Use mosquito nets,52.80503086,131.6692197,26-06-2020 22:00
Region_6,Dengue,19.70367318,32.51628086,124.8392202,0.363394704,7,1,Stay indoors,-86.6229984,-3.530790351,26-06-2020 23:00
Region_6,COVID-19,37.20022115,53.73492671,49.58902875,0.309032915,9,0,Vaccination drive ongoing,41.89680123,-7.294833248,27-06-2020 00:00
Region_5,Dengue,35.20956078,89.80889856,60.03375973,0.546943084,2,0,Use mosquito nets,-64.82096227,-77.96524953,27-06-2020 01:00
Region_3,Dengue,28.01317782,73.9603182,141.7459637,0.129068739,6,1,Stay indoors,59.52230586,-109.3004637,27-06-2020 02:00
Region_5,COVID-19,33.10524577,87.19125862,20.5592046,0.036602652,7,0,Wash hands frequently,34.59168627,-75.10614373,27-06-2020 03:00
Region_8,Dengue,24.15821312,39.84499711,89.38101836,0.89741298,1,0,Use mosquito nets,-7.827955562,53.99298056,27-06-2020 04:00
Region_2,Dengue,15.91944482,43.28211357,188.346906,0.928938255,6,1,Stay indoors,57.88498943,-144.8462768,27-06-2020 05:00
Region_6,Dengue,37.60832119,39.28867444,79.39433248,0.076170662,8,0,Use mosquito nets,41.94876319,-60.1688254,27-06-2020 06:00
Region_9,Dengue,18.19483721,48.14214203,86.8402056,0.549697555,7,0,Wash hands frequently,46.65312019,172.3465092,27-06-2020 07:00
Region_8,Dengue,38.69843366,73.4630441,147.6408607,0.53968216,2,0,Avoid crowded places,-37.78672718,-82.24971275,27-06-2020 08:00
Region_8,Dengue,29.29706471,39.89679965,155.8023044,0.37243068,2,0,Avoid crowded places,21.49539338,167.9958055,27-06-2020 09:00
Region_8,Dengue,22.63907653,61.45404227,153.921278,0.568904821,4,0,Wash hands frequently,-64.60091053,-142.2681236,27-06-2020 10:00
Region_7,Dengue,27.38811558,46.15259515,199.573405,0.458119346,5,0,Wash hands frequently,57.75493726,105.8346541,27-06-2020 11:00
Region_8,Dengue,27.54074522,79.75174675,14.2902175,0.489635014,5,0,Avoid crowded places,4.813581777,-21.6942581,27-06-2020 12:00
Region_6,Flu,15.58217699,30.39554432,196.4506569,0.755336823,2,0,Wash hands frequently,58.47905672,-109.8659021,27-06-2020 13:00
Region_2,Flu,23.8864963,43.38689751,190.0379234,0.525960267,7,0,Wash hands frequently,-51.99176135,103.4720966,27-06-2020 14:00
Region_2,Dengue,33.49664499,66.31444545,170.4277801,0.323658093,8,0,Wash hands frequently,-66.53852761,-177.4869151,27-06-2020 15:00
Region_8,Flu,27.75172972,35.80263012,90.82511517,0.581456112,2,0,Avoid crowded places,34.01437849,-55.02952552,27-06-2020 16:00
Region_1,COVID-19,21.10575293,57.97873296,174.1804743,0.640753997,4,0,Avoid crowded places,-79.48844521,37.74863958,27-06-2020 17:00
Region_6,Flu,23.3777465,56.17243779,44.16648246,0.662311344,3,0,Use mosquito nets,-46.0825298,-96.8507115,27-06-2020 18:00
Region_6,Dengue,36.57635983,81.15138041,158.3311671,0.618306651,4,0,Avoid crowded places,73.56845653,-60.28797761,27-06-2020 19:00
Region_4,Dengue,28.13874175,67.52383159,37.04766062,0.664602765,5,1,Use mosquito nets,-66.10356564,-147.0767889,27-06-2020 20:00
Region_10,Flu,28.20880306,68.38212373,163.0724007,0.310092784,6,1,Avoid crowded places,-22.39993996,127.1564381,27-06-2020 21:00
Region_3,Dengue,39.03668648,87.10845611,122.9058267,0.446133913,2,0,Vaccination drive ongoing,80.20492152,-28.02011584,27-06-2020 22:00
Region_3,COVID-19,23.02203498,88.94162252,19.6062559,0.668706169,6,0,Use mosquito nets,-86.39942114,-127.6937508,27-06-2020 23:00
Region_1,COVID-19,26.98852813,69.20368393,179.0639111,0.754368542,9,0,Wash hands frequently,-9.843279579,-108.3261559,28-06-2020 00:00
Region_3,Dengue,35.29283994,61.32008701,115.5914391,0.434146129,8,0,Vaccination drive ongoing,51.56265989,-80.9399162,28-06-2020 01:00
Region_4,COVID-19,33.97280622,66.47520351,131.2496556,0.365332844,1,0,Avoid crowded places,73.61647297,-97.39206884,28-06-2020 02:00
Region_5,COVID-19,21.64498555,52.9466223,56.70200713,0.715882655,9,0,Avoid crowded places,42.40384505,1.190424444,28-06-2020 03:00
Region_3,Flu,18.77727619,89.24739702,174.3271008,0.22217318,2,0,Vaccination drive ongoing,69.91051196,145.8785413,28-06-2020 04:00
Region_6,COVID-19,32.5176144,72.30127557,109.040147,0.009492196,1,1,Stay indoors,-83.81371817,-113.7905665,28-06-2020 05:00
Region_5,Flu,21.44140442,47.46040766,84.22405686,0.471166002,6,0,Wash hands frequently,-72.02228773,-16.75927329,28-06-2020 06:00
Region_3,Dengue,38.06689571,33.46597794,106.856349,0.173373155,1,1,Use mosquito nets,42.79078437,59.01461578,28-06-2020 07:00
Region_6,Flu,18.23119235,32.68331575,140.6626163,0.378282759,6,0,Vaccination drive ongoing,45.5990854,-113.8340992,28-06-2020 08:00
Region_6,Dengue,22.95788,42.29477883,139.0095751,0.29123415,2,0,Use mosquito nets,18.94886004,-124.5628399,28-06-2020 09:00
Region_8,Dengue,16.36968117,43.97478326,71.51542019,0.777261889,7,0,Avoid crowded places,41.44977053,-124.0694175,28-06-2020 10:00
Region_2,Dengue,32.58263267,54.90272964,77.05165602,0.331408499,7,1,Stay indoors,64.44956166,137.5142268,28-06-2020 11:00
Region_1,Dengue,37.28156622,42.8907607,112.4476386,0.640675791,4,0,Stay indoors,8.186851825,76.0555573,28-06-2020 12:00
Region_4,Dengue,30.89686318,67.85462585,184.8814241,0.673912597,2,0,Use mosquito nets,80.51838508,-58.90724006,28-06-2020 13:00
Region_7,Flu,38.44382539,42.67528385,149.0860534,0.456454286,7,0,Avoid crowded places,34.9627771,144.9220387,28-06-2020 14:00
Region_10,Dengue,18.21259946,41.27259234,78.08299707,0.081077936,1,1,Stay indoors,-5.043224656,163.2764523,28-06-2020 15:00
Region_3,COVID-19,17.19334818,58.27421957,67.40652531,0.700365086,2,0,Wash hands frequently,-14.12673773,-36.62143506,28-06-2020 16:00
Region_3,COVID-19,35.96031828,83.32011596,104.7273348,0.075167915,2,0,Avoid crowded places,45.0300232,3.761123329,28-06-2020 17:00
Region_5,Dengue,36.38777938,58.09832924,173.9982738,0.09921296,1,1,Vaccination drive ongoing,23.48445917,-51.0895283,28-06-2020 18:00
Region_5,COVID-19,35.77598818,54.83092467,1.735848319,0.195997369,9,0,Vaccination drive ongoing,57.13980632,-98.07990371,28-06-2020 19:00
Region_10,Flu,34.97412256,64.68569445,142.0972137,0.280375798,6,0,Vaccination drive ongoing,50.57752728,100.8035594,28-06-2020 20:00
Region_3,Flu,24.0557091,45.43282073,58.90245109,0.8464517,3,0,Wash hands frequently,4.356485236,53.66256191,28-06-2020 21:00
Region_9,Dengue,20.43655209,51.20619327,41.67949604,0.674921777,6,1,Avoid crowded places,80.22632225,-47.91946055,28-06-2020 22:00
Region_4,Dengue,38.2201005,42.83011534,2.427599363,0.387212788,7,0,Use mosquito nets,36.76630809,-174.8232061,28-06-2020 23:00
